"";"PC1";"PC3";"PC2"
"475";0,370178028323743;1,13672701992962;-0,74536900178822
"476";NA;NA;NA
"477";NA;NA;NA
"478";-0,512198737185999;-1,69688814241841;-0,623429287151235
"479";NA;NA;NA
"480";NA;NA;NA
"481";NA;NA;NA
"482";NA;NA;NA
"483";NA;NA;NA
"484";NA;NA;NA
"485";NA;NA;NA
"486";-0,728556769433093;-0,289492435040098;-0,319781243782722
"487";NA;NA;NA
"488";-1,08703403317084;-1,80640608644667;-1,94976047589754
"489";NA;NA;NA
"490";NA;NA;NA
"491";-2,67434796062394;-3,34350716203331;-2,02839653489893
"492";NA;NA;NA
"493";NA;NA;NA
"494";NA;NA;NA
"495";-0,688637179931362;-1,42306222842176;-1,61011738971217
"496";NA;NA;NA
"497";NA;NA;NA
"498";NA;NA;NA
"499";NA;NA;NA
"500";-0,993882663637506;-0,0833265425892281;0,449018868816487
"501";NA;NA;NA
"502";-0,84620909376926;-1,30081970541363;-0,714238699462548
"503";0,702555145575745;0,774046265223572;0,528286127471145
"504";-1,73472839811265;-0,670904080288417;0,028925683370853
"505";NA;NA;NA
"506";0,450072168866905;0,0716489436870272;1,23783744239957
"507";NA;NA;NA
"508";NA;NA;NA
"509";NA;NA;NA
"510";NA;NA;NA
"511";NA;NA;NA
"512";0,102677940798477;0,0442374478135412;1,09393392056509
"513";1,05171551289835;-0,523599473300036;0,755343348718742
"514";1,29006711115601;1,05743710382446;1,26821593599369
"515";-0,484595873168048;0,0962717775369917;0,117694110571972
"516";1,29006711115601;1,05743710382446;1,26821593599369
"517";1,29006711115601;1,05743710382446;1,26821593599369
"518";-1,62651630875797;-0,919814398860751;-0,98390927667507
"519";-0,639917634013792;-0,606926192551563;-0,840895625868205
"520";1,29006711115601;1,05743710382446;1,26821593599369
"521";NA;NA;NA
"522";NA;NA;NA
"523";NA;NA;NA
"524";NA;NA;NA
"525";NA;NA;NA
"526";NA;NA;NA
"527";-0,164493947132718;-0,392969321753974;-0,245990302756808
"528";NA;NA;NA
"529";NA;NA;NA
"530";NA;NA;NA
"531";-0,00348176453352546;0,622411271320018;0,150592263968355
"532";NA;NA;NA
"533";-2,67711365239304;-2,93206379642403;-1,88770882906144
"534";-2,40011967649941;-2,52941986346478;-1,90398340529082
